loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio,prediction
4500, 36 months,0.0975999999999999,B,54300.0,not verified,debt_consolidation,0.0,61.6,3.0,1,31.09882515549413,12.066666666666666,0.09431886551696454
7200, 36 months,0.1299,C,62000.0,not verified,credit_card,0.0,77.3,13.0,0,29.682153605144908,8.61111111111111,0.08941398232784407
8000, 36 months,0.0749,A,93000.0,not verified,debt_consolidation,0.0,70.0,33.0,0,32.15175628968733,11.625,0.03340847501886592
4000, 36 months,0.0713999999999999,A,120000.0,not verified,home_improvement,0.0,54.0,25.0,0,32.318009210632624,30.0,0.026615816866429456
16000, 36 months,0.1025,B,40800.0,not verified,small_business,0.0,70.2,15.0,0,30.87849312953528,2.55,0.23729055797389195
10500, 36 months,0.1183,B,79000.0,not verified,home_improvement,0.0,0.7,6.0,1,30.1802190221609,7.523809523809524,0.05110412128302977
20000, 60 months,0.1427,C,42000.0,VERIFIED - income,debt_consolidation,0.0,42.2,11.0,0,42.71952495888245,2.1,0.31178622468241024
4800, 36 months,0.1027999999999999,C,35000.0,not verified,debt_consolidation,0.0,68.7,12.0,0,30.864197530864196,7.291666666666667,0.11769295050572688
5600, 36 months,0.1379,C,45000.0,VERIFIED - income source,debt_consolidation,0.0,97.8,21.0,0,29.345490750930143,8.035714285714286,0.14326519862448292
3750, 60 months,0.1,B,24500.0,not verified,debt_consolidation,0.0,26.7,13.0,0,47.063253012048186,6.533333333333333,0.13828342530775536
10000, 36 months,0.1677,D,44000.0,not verified,credit_card,1.0,71.3,20.0,0,28.13810180365233,4.4,0.10974534385897546
10000, 36 months,0.0859,A,36000.0,VERIFIED - income,other,1.0,24.9,17.0,0,31.63455759071209,3.6,0.12676289073886107
6800, 60 months,0.1036999999999999,B,103000.0,VERIFIED - income,car,0.0,83.8,17.0,0,46.66163452960956,15.147058823529411,0.054249214817136036
6000, 60 months,0.1565,D,50004.0,VERIFIED - income source,debt_consolidation,1.0,78.1,11.0,0,41.436464088397784,8.334,0.2458278503941503
2400, 36 months,0.0962,B,76800.0,not verified,credit_card,1.0,66.3,4.0,0,31.16073747078681,32.0,0.05442128424726099
2500, 36 months,0.1099,B,80000.0,VERIFIED - income source,other,0.0,58.0,14.0,0,30.547409579667644,32.0,0.06871233001828535
16500, 36 months,0.089,A,32968.0,VERIFIED - income source,debt_consolidation,1.0,63.3,13.0,0,31.49275666596683,1.998060606060606,0.20401569805922068
9600, 36 months,0.1367,D,75828.0,not verified,small_business,0.0,93.7,24.0,0,29.39645405272989,7.89875,0.17453885275209557
5000, 60 months,0.1565,D,50000.0,VERIFIED - income,wedding,0.0,0.0,17.0,0,41.43531946631308,10.0,0.10569685076033748
3500, 36 months,0.1217999999999999,B,137000.0,VERIFIED - income,other,1.0,79.8,28.0,0,30.03003003003003,39.142857142857146,0.08814412719671501
4000, 36 months,0.0849,A,25200.0,VERIFIED - income,other,1.0,0.0,5.0,0,31.68065895770632,6.3,0.1349744178804931
4900, 36 months,0.0788,A,23350.0,VERIFIED - income source,other,2.0,34.9,6.0,0,31.967640918580376,4.76530612244898,0.10890305054160625
6000, 36 months,0.1417,C,50000.0,not verified,debt_consolidation,2.0,49.3,22.0,0,29.187138201099383,8.333333333333334,0.12112243068855762
10000, 36 months,0.0788,A,34995.0,VERIFIED - income source,credit_card,0.0,32.3,13.0,0,31.96726552010741,3.4995,0.05572819473385913
12000, 60 months,0.1349,C,52000.0,not verified,debt_consolidation,1.0,51.8,15.0,0,43.46881112801565,4.333333333333333,0.19060028277545762
10000, 36 months,0.1864,E,57000.0,VERIFIED - income source,debt_consolidation,0.0,98.8,24.0,0,27.416038382453735,5.7,0.24485833403055676
12000, 36 months,0.1323,C,83004.0,VERIFIED - income,other,1.0,39.7,18.0,0,29.581422866439873,6.917,0.09097572538437981
3550, 36 months,0.0768,A,20245.0,not verified,debt_consolidation,1.0,5.7,18.0,0,32.059965682290255,5.70281690140845,0.08133142983888521
11500, 36 months,0.1074,B,74000.0,not verified,credit_card,2.0,61.3,29.0,0,30.659308432642835,6.434782608695652,0.05569492105864757
17000, 60 months,0.1199,B,49008.0,not verified,other,3.0,34.1,16.0,0,44.9652180813077,2.882823529411765,0.20939695408294193
4900, 36 months,0.0699,A,90000.0,not verified,home_improvement,5.0,12.8,13.0,0,32.39026969857218,18.367346938775512,0.025096847115870808
10000, 36 months,0.2098999999999999,F,120000.0,not verified,credit_card,0.0,67.5,51.0,0,26.54632333421821,12.0,0.0795201738415397
11000, 36 months,0.1607,D,62304.0,not verified,debt_consolidation,0.0,91.9,13.0,0,28.415695797060263,5.664,0.17560932633311843
15000, 60 months,0.1186,B,52600.0,VERIFIED - income,major_purchase,1.0,10.2,16.0,0,45.09786236132407,3.506666666666667,0.13724454261222432
10000, 36 months,0.1025,B,55000.0,VERIFIED - income,debt_consolidation,2.0,53.1,15.0,0,30.878493129535276,5.5,0.11885377622646894
22250, 36 months,0.1110999999999999,B,42000.0,VERIFIED - income,small_business,1.0,36.5,26.0,0,30.496162280701753,1.8876404494382024,0.2990664626217774
11000, 36 months,0.08,A,128004.0,not verified,debt_consolidation,0.0,7.4,16.0,0,31.91180736872643,11.636727272727272,0.04583593513654313
7000, 36 months,0.1261,C,75000.0,VERIFIED - income source,debt_consolidation,0.0,66.3,34.0,0,29.84438286079727,10.714285714285714,0.0885585204995534
14750, 60 months,0.1299,C,62699.0,VERIFIED - income,home_improvement,2.0,52.9,34.0,0,43.95899147642606,4.250779661016949,0.20109324258529454
28200, 60 months,0.2062,F,56000.0,VERIFIED - income,debt_consolidation,2.0,90.3,18.0,1,56.86974408615161,1.9858156028368792,0.5015135688223492
3525, 36 months,0.1459,D,36000.0,not verified,car,0.0,60.1,22.0,0,29.01473372294016,10.212765957446807,0.08735136676527508
12000, 60 months,0.1199,B,35000.0,VERIFIED - income source,debt_consolidation,2.0,31.8,12.0,0,44.96402877697842,2.9166666666666665,0.2804917670366721
7500, 36 months,0.1025,B,85000.0,VERIFIED - income,debt_consolidation,1.0,39.8,31.0,0,30.878175305693937,11.333333333333334,0.07297393926496229
10000, 36 months,0.0774,A,80000.0,not verified,other,0.0,7.3,32.0,0,32.031775521317144,8.0,0.031096193483297417
14400, 60 months,0.1311,C,65004.0,not verified,debt_consolidation,0.0,74.0,27.0,0,60.26869794500481,4.514166666666667,0.14215708511099384
8000, 36 months,0.0932,A,65000.0,not verified,debt_consolidation,0.0,25.6,14.0,0,31.301353783551136,8.125,0.0764256794937741
14000, 36 months,0.1110999999999999,B,101644.0,VERIFIED - income,debt_consolidation,1.0,78.3,6.0,0,30.495774157009674,7.260285714285715,0.08109816601285998
10000, 60 months,0.0579,A,68000.0,not verified,credit_card,0.0,21.6,34.0,0,51.98585984612185,6.8,0.03369336345965292
9400, 36 months,0.0691,A,31200.0,VERIFIED - income source,debt_consolidation,0.0,79.4,19.0,0,45.49634577222787,3.3191489361702127,0.09750326502995542
24000, 36 months,0.183,F,160000.0,VERIFIED - income,debt_consolidation,1.0,92.4,27.0,1,27.54567991919934,6.666666666666667,0.14531247527767033
16000, 36 months,0.0988,B,80000.0,VERIFIED - income,debt_consolidation,3.0,20.3,21.0,0,31.04565651861769,5.0,0.07637056787075572
7000, 36 months,0.1059,B,52000.0,not verified,debt_consolidation,1.0,33.9,13.0,0,30.726011763673075,7.428571428571429,0.08946204670780206
9600, 36 months,0.0729,A,72576.0,not verified,other,0.0,50.6,23.0,0,32.24722875377898,7.56,0.040023560151203376
6625, 36 months,0.1825,D,64800.0,VERIFIED - income,debt_consolidation,1.0,97.6,32.0,0,27.563969211566462,9.781132075471698,0.18310641692832927
6250, 36 months,0.079,A,21000.0,not verified,debt_consolidation,0.0,85.2,12.0,0,31.957866748478807,3.36,0.1931011953056473
5000, 36 months,0.1261,C,24000.0,VERIFIED - income,debt_consolidation,0.0,51.6,9.0,0,29.843619434164975,4.8,0.2145272905080434
10800, 60 months,0.1557,D,78540.0,VERIFIED - income,debt_consolidation,1.0,86.0,14.0,0,41.50972403720501,7.272222222222222,0.20298291014577025
22000, 36 months,0.1183,B,210000.0,VERIFIED - income,debt_consolidation,1.0,1.0,11.0,0,30.180396460662596,9.545454545454543,0.0705548521317786
15000, 36 months,0.0729,A,75000.0,VERIFIED - income source,debt_consolidation,0.0,32.0,31.0,0,32.24766204450177,5.0,0.043588634602073295
6000, 36 months,0.1253,B,125000.0,not verified,moving,0.0,41.8,48.0,0,29.8804780876494,20.833333333333332,0.04548359822050875
20000, 60 months,0.1839,E,85000.0,VERIFIED - income source,home_improvement,1.0,75.4,28.0,0,39.05258430476637,4.25,0.18764040642535434
4000, 36 months,0.0542,A,50000.0,VERIFIED - income source,major_purchase,0.0,23.7,16.0,0,33.15649867374005,12.5,0.0309659473206197
2200, 36 months,0.1199,B,46080.0,VERIFIED - income source,other,3.0,13.2,31.0,0,30.10811550567949,20.945454545454545,0.10061011545101256
10000, 36 months,0.1135999999999999,B,42000.0,not verified,renewable_energy,0.0,73.4,37.0,1,30.38405444822557,4.2,0.09196446440089052
10000, 36 months,0.1077999999999999,C,31730.0,not verified,medical,5.0,22.9,8.0,0,30.641948827945455,3.173,0.21086060231878312
7000, 36 months,0.1557,E,56000.0,VERIFIED - income,small_business,2.0,15.0,7.0,0,28.61581228027144,8.0,0.2015820654659444
5000, 60 months,0.1521,D,75000.0,not verified,wedding,5.0,80.6,35.0,0,41.83750313781273,15.0,0.10510230807381238
4000, 60 months,0.1793,E,36000.0,VERIFIED - income,other,1.0,39.7,15.0,0,39.43606428078478,9.0,0.25486035983650357
13000, 60 months,0.0999,B,40000.0,not verified,major_purchase,2.0,6.9,14.0,0,60.14620153604146,3.076923076923077,0.14283873997959418
4000, 36 months,0.1242,B,100000.0,not verified,credit_card,3.0,54.9,39.0,0,29.924440787012795,25.0,0.0520793635468406
16325, 60 months,0.1199,B,108000.0,not verified,home_improvement,0.0,48.2,12.0,0,44.96501955599626,6.6156202143951,0.11052544630401337
14000, 36 months,0.0894,A,52000.0,not verified,credit_card,0.0,50.9,19.0,0,31.474112542433847,3.7142857142857144,0.07265238507112237
2700, 36 months,0.1074,B,66000.0,not verified,small_business,1.0,95.6,20.0,0,30.657431588509144,24.444444444444443,0.14521062154268768
7500, 36 months,0.0975999999999999,B,67500.0,not verified,debt_consolidation,0.0,47.1,25.0,0,31.09968485652679,9.0,0.06713442681811252
6075, 60 months,0.1748999999999999,D,19200.0,VERIFIED - income,debt_consolidation,0.0,55.3,8.0,0,39.81256963103742,3.1604938271604937,0.3728183403623801
3250, 36 months,0.16,E,18000.0,not verified,educational,6.0,83.2,19.0,0,28.441410693970425,5.538461538461538,0.17976784238195545
2100, 36 months,0.0676,A,52800.0,not verified,moving,3.0,48.3,33.0,0,32.49767873723305,25.142857142857142,0.03981504395626655
4375, 36 months,0.1242,B,130000.0,not verified,major_purchase,1.0,28.1,16.0,0,29.924760601915185,29.714285714285715,0.048244337727666314
6000, 36 months,0.1186,B,36000.0,VERIFIED - income source,debt_consolidation,0.0,79.2,12.0,0,30.167429232238927,6.0,0.18819708280184158
6500, 60 months,0.1969,E,45000.0,VERIFIED - income,debt_consolidation,0.0,80.9,17.0,1,37.98947983635301,6.923076923076923,0.29537030120364716
12000, 36 months,0.0751,A,32000.0,not verified,credit_card,1.0,51.7,22.0,0,32.14314413521549,2.6666666666666665,0.07028353904275257
18000, 36 months,0.1284,C,55000.0,VERIFIED - income,wedding,5.0,22.8,37.0,0,29.745674483168905,3.0555555555555554,0.08176818858349881
12400, 36 months,0.1125999999999999,B,44196.0,VERIFIED - income source,debt_consolidation,0.0,71.9,34.0,0,30.42870113616844,3.564193548387097,0.1076307574698943
10000, 36 months,0.1323,C,38400.0,not verified,debt_consolidation,0.0,72.6,7.0,1,29.581422866439876,3.84,0.17387249881711248
10000, 60 months,0.1036999999999999,B,48000.0,not verified,debt_consolidation,0.0,83.5,18.0,0,46.66355576294914,4.8,0.14670605778321558
4400, 36 months,0.0676,A,25000.0,not verified,other,0.0,1.4,12.0,0,32.50110799231792,5.681818181818182,0.0628876022889712
4150, 36 months,0.0749,A,54000.0,not verified,other,0.0,19.8,10.0,0,32.150604276417724,13.012048192771084,0.04316839389424277
6000, 36 months,0.1347,C,21996.0,VERIFIED - income source,debt_consolidation,2.0,73.4,6.0,0,29.478235236317182,3.666,0.24667569665595568
10000, 36 months,0.1306,C,193000.0,VERIFIED - income source,other,0.0,82.4,17.0,0,29.653352311478812,19.3,0.07605526772234694
20000, 36 months,0.1286999999999999,C,51600.0,not verified,home_improvement,3.0,0.2,6.0,1,29.73226098978697,2.58,0.12510179389186302
1200, 36 months,0.1025,B,75873.0,not verified,debt_consolidation,1.0,68.6,38.0,0,30.87213789554927,63.2275,0.06340557967259508
15000, 36 months,0.1505,D,50004.0,not verified,debt_consolidation,0.0,77.3,24.0,0,28.825643292272805,3.3336,0.14701643392898592
10000, 36 months,0.0894,A,37500.0,not verified,debt_consolidation,2.0,3.2,28.0,0,31.474254060178772,3.75,0.1180025891518863
3000, 36 months,0.1316,C,49140.0,not verified,home_improvement,2.0,53.9,4.0,0,29.60915909988157,16.38,0.11068259054766803
4500, 36 months,0.1349,C,20000.0,not verified,credit_card,0.0,49.8,5.0,0,29.471478158360075,4.444444444444445,0.14992322301793815
1450, 36 months,0.0579,A,21600.0,VERIFIED - income source,debt_consolidation,0.0,14.7,12.0,0,32.96953160527513,14.89655172413793,0.07186419095239932
2500, 36 months,0.1392,C,42000.0,not verified,other,3.0,78.8,36.0,0,29.29115407147042,16.8,0.15747732911484147
4000, 36 months,0.1171,B,40452.0,not verified,debt_consolidation,0.0,69.5,5.0,0,30.232030836671452,10.113,0.124672786885797
9000, 36 months,0.0617,A,200000.0,VERIFIED - income,major_purchase,0.0,35.9,31.0,0,49.38542581211589,22.22222222222222,0.021674403624966393
6000, 36 months,0.1411,D,34000.0,VERIFIED - income source,other,1.0,58.9,22.0,0,29.214139643587497,5.666666666666667,0.17600382636418171
6000, 36 months,0.0991,B,112000.0,VERIFIED - income,credit_card,2.0,73.6,37.0,0,31.031807602792863,18.666666666666668,0.04614712533512444
4000, 36 months,0.1379,C,70500.0,VERIFIED - income source,medical,2.0,98.7,19.0,1,29.344875651089428,17.625,0.19157007151966113
15000, 36 months,0.0963,A,140000.0,VERIFIED - income,small_business,1.0,9.5,37.0,1,31.157824768393503,9.333333333333334,0.09607280456526839
6000, 36 months,0.1189,B,35000.0,not verified,other,0.0,2.4,5.0,0,30.152268958239105,5.833333333333333,0.13829854623523927
10000, 36 months,0.1474,D,44000.0,not verified,debt_consolidation,1.0,73.9,14.0,0,28.9544546428468,4.4,0.14527759033025955
6000, 60 months,0.1755999999999999,E,54000.0,not verified,debt_consolidation,1.0,89.1,26.0,1,39.753528125621145,9.0,0.2156944167492501
3000, 36 months,0.0729,A,70000.0,not verified,car,0.0,25.7,5.0,0,32.24766204450177,23.333333333333332,0.01851923775988012
16000, 36 months,0.1669,E,135000.0,VERIFIED - income,debt_consolidation,0.0,93.5,20.0,0,28.17000598612627,8.4375,0.11640591376518679
15000, 36 months,0.1286999999999999,C,101416.0,not verified,debt_consolidation,0.0,55.5,24.0,0,29.73240832507433,6.761066666666666,0.07663550740994327
8000, 36 months,0.1036999999999999,B,60000.0,VERIFIED - income source,debt_consolidation,2.0,14.8,24.0,0,30.82495279929103,7.5,0.0844192544904106
11475, 36 months,0.1372,C,65000.0,VERIFIED - income,debt_consolidation,1.0,88.3,25.0,0,29.3756239920129,5.664488017429194,0.1517585030502114
5000, 36 months,0.1065,B,49000.0,VERIFIED - income source,wedding,1.0,77.4,53.0,0,30.69933075458955,9.8,0.06202231834672345
2800, 36 months,0.0788,A,86800.0,not verified,credit_card,0.0,44.4,20.0,0,31.9671195341934,31.0,0.02601873438727802
8475, 36 months,0.0691,A,44000.0,not verified,home_improvement,0.0,24.9,31.0,0,32.42901966786562,5.191740412979351,0.03960868676661666
5000, 60 months,0.1669,E,66000.0,VERIFIED - income source,debt_consolidation,1.0,87.0,23.0,0,40.50550874918989,13.2,0.17967768203057538
15000, 60 months,0.1878999999999999,E,130000.0,VERIFIED - income,house,3.0,23.1,37.0,0,49.53764861294584,8.666666666666666,0.13501491465194332
5000, 36 months,0.1110999999999999,B,88000.0,VERIFIED - income source,home_improvement,3.0,74.4,21.0,0,30.495242742132227,17.6,0.06988636909608283
9000, 36 months,0.0603,A,65000.0,VERIFIED - income,debt_consolidation,1.0,21.8,30.0,0,32.856308411214954,7.222222222222222,0.05128101606391509
3000, 36 months,0.1599,D,96000.0,VERIFIED - income source,home_improvement,1.0,27.3,44.0,0,28.44680447563057,32.0,0.06318814309386596
35000, 60 months,0.1199,B,74000.0,VERIFIED - income,debt_consolidation,1.0,7.8,25.0,0,44.9651841003109,2.1142857142857143,0.19068993824196728
10000, 36 months,0.0603,A,63132.0,VERIFIED - income source,other,0.0,3.9,17.0,0,32.855828623997894,6.3132,0.04796972807802533
10800, 36 months,0.0962,B,75000.0,VERIFIED - income,debt_consolidation,0.0,38.7,23.0,0,31.162535707072166,6.944444444444445,0.06529915273986107
7000, 36 months,0.0692,A,54996.0,VERIFIED - income source,other,0.0,30.1,33.0,0,32.423919588679425,7.856571428571429,0.048582716936688114
5000, 36 months,0.0894,A,16800.0,not verified,educational,1.0,43.9,13.0,0,31.474254060178772,3.36,0.15037963947811117
9600, 36 months,0.1523,C,300000.0,VERIFIED - income,home_improvement,3.0,75.0,52.0,0,28.753706532482703,31.25,0.08292620547649729
24000, 36 months,0.1110999999999999,B,177160.0,VERIFIED - income,credit_card,0.0,46.6,38.0,0,30.495940227957153,7.381666666666667,0.050821361799649974
5000, 36 months,0.0542,A,62000.0,not verified,major_purchase,0.0,21.9,33.0,0,33.15649867374005,12.4,0.02894015471377696
2800, 36 months,0.1349,C,45000.0,VERIFIED - income source,debt_consolidation,0.0,95.0,7.0,0,29.470582043995368,16.071428571428573,0.143213460420438
10800, 36 months,0.1199,B,80000.0,VERIFIED - income,home_improvement,0.0,0.0,32.0,0,30.111244319290712,7.407407407407407,0.0677321342501978
6600, 36 months,0.1099,B,60000.0,not verified,debt_consolidation,0.0,53.1,13.0,0,30.547070258261595,9.090909090909092,0.09068255154381791
7800, 36 months,0.089,A,117000.0,VERIFIED - income source,medical,0.0,69.1,32.0,0,31.492248062015506,15.0,0.09967878891165471
4200, 36 months,0.1199,B,29000.0,not verified,credit_card,1.0,57.6,9.0,0,30.109685282099072,6.904761904761905,0.12979252628312604
9250, 36 months,0.1253,B,71500.0,not verified,debt_consolidation,1.0,79.2,17.0,0,29.880156345899152,7.72972972972973,0.10435254576243055
10400, 36 months,0.1427,C,45000.0,not verified,debt_consolidation,0.0,87.1,18.0,0,29.146348298862172,4.326923076923077,0.1251193134510281
10000, 36 months,0.1061999999999999,B,48000.0,not verified,major_purchase,2.0,56.6,7.0,0,30.71253071253071,4.8,0.08502421338638468
7450, 36 months,0.1306,C,70600.0,not verified,debt_consolidation,1.0,77.3,13.0,0,29.652921509313803,9.476510067114091,0.10646539942519352
12000, 60 months,0.1038,B,26000.0,VERIFIED - income source,debt_consolidation,0.0,39.4,17.0,0,46.65267086540704,2.1666666666666665,0.20354387868165444
12500, 60 months,0.1335,C,78000.0,VERIFIED - income source,debt_consolidation,2.0,65.0,45.0,0,43.60566524802902,6.24,0.1509149137586654
20000, 36 months,0.1461,D,62000.0,not verified,debt_consolidation,0.0,39.1,16.0,1,29.0061057852678,3.1,0.12370606811392636
8400, 36 months,0.0751,A,72000.0,VERIFIED - income source,debt_consolidation,2.0,16.0,23.0,1,32.142037192928754,8.571428571428571,0.03816285547154996
6000, 60 months,0.1867,F,37488.0,not verified,home_improvement,6.0,49.7,21.0,0,38.81987577639752,6.248,0.347406197688999
4000, 36 months,0.1114,B,63000.0,not verified,other,3.0,30.3,10.0,0,30.483158055174517,15.75,0.08654057894524418
