loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
13000,13000, 60 months,0.0999,276.15,B,2.0,MORTGAGE,32000.0,VERIFIED - income source,credit_card,TX,19.73,0.0,1012.5333333333333,0.0,9.0,0.0,15240,29.4,30.0,0
35000,35000, 60 months,0.1099,760.82,B,8.0,MORTGAGE,150000.0,VERIFIED - income source,major_purchase,GA,7.43,0.0,940.5,0.0,6.0,0.0,35226,73.6,26.0,0
3000,3000, 36 months,0.079,93.88,A,0.0,MORTGAGE,96000.0,VERIFIED - income source,car,PA,0.19,1.0,966.9,0.0,4.0,0.0,25,0.1,14.0,0
7600,7600, 36 months,0.1099,248.78,B,1.0,RENT,28000.0,VERIFIED - income source,debt_consolidation,GA,15.21,0.0,916.1333333333333,1.0,9.0,0.0,1635,27.2,12.0,0
17000,17000, 60 months,0.1099,369.54,B,1.0,MORTGAGE,53200.0,not verified,credit_card,FL,25.33,0.0,974.0,0.0,9.0,0.0,35994,72.0,32.0,0
4000,4000, 36 months,0.1335,135.46,C,10.0,MORTGAGE,120000.0,not verified,other,FL,14.74,1.0,1039.9666666666667,0.0,13.0,0.0,63060,80.5,36.0,1
9600,9600, 36 months,0.1322,324.49,C,3.0,MORTGAGE,120000.0,VERIFIED - income,debt_consolidation,NJ,4.91,0.0,960.7666666666667,1.0,7.0,0.0,1664,87.6,11.0,0
15000,15000, 60 months,0.152,358.43,D,10.0,MORTGAGE,62004.0,not verified,other,AZ,21.93,0.0,1087.6333333333334,0.0,20.0,0.0,19012,47.9,62.0,0
5275,5275, 36 months,0.11220000000000001,173.25,C,1.0,MORTGAGE,70000.0,not verified,other,NC,25.78,0.0,966.9,0.0,17.0,0.0,17844,31.1,29.0,0
13950,13950, 36 months,0.1114,457.61,B,0.0,MORTGAGE,70092.0,not verified,credit_card,OH,10.96,0.0,988.2,0.0,8.0,0.0,27948,73.8,35.0,0
20000,20000, 36 months,0.11359999999999999,658.23,B,1.0,RENT,52000.0,VERIFIED - income,debt_consolidation,CA,2.98,0.0,1034.8666666666666,3.0,3.0,0.0,553,6.3,19.0,0
20000,20000, 36 months,0.1036,648.73,B,7.0,MORTGAGE,65004.0,VERIFIED - income,debt_consolidation,IL,11.08,0.0,932.4333333333333,0.0,8.0,0.0,18156,97.1,22.0,0
7500,7500, 36 months,0.11779999999999999,248.32,C,4.0,MORTGAGE,30000.0,not verified,home_improvement,OR,17.72,1.0,1026.7666666666667,1.0,7.0,0.0,6349,44.7,23.0,0
20000,12000, 36 months,0.0654,368.01,A,10.0,MORTGAGE,155000.0,VERIFIED - income,major_purchase,TX,2.13,0.0,1099.8,0.0,11.0,0.0,5803,6.7,30.0,0
14000,14000, 36 months,0.1322,473.21,C,3.0,RENT,48300.0,not verified,other,PA,4.57,0.0,890.8,1.0,2.0,0.0,1937,84.2,7.0,0
13750,13750, 36 months,0.0692,424.06,A,10.0,OWN,33716.0,VERIFIED - income source,home_improvement,NY,27.87,0.0,1080.5666666666666,0.0,5.0,0.0,6900,42.6,21.0,0
6250,6250, 60 months,0.10369999999999999,133.94,B,2.0,RENT,15360.0,VERIFIED - income,wedding,GA,19.77,0.0,851.2,0.0,5.0,0.0,580,3.7,5.0,0
7500,7500, 36 months,0.0617,228.75,A,3.0,RENT,60000.0,not verified,credit_card,NY,4.34,0.0,878.6333333333333,0.0,6.0,0.0,7942,46.4,12.0,0
2500,2500, 36 months,0.1183,82.84,B,5.0,OWN,184000.0,not verified,home_improvement,MD,8.45,1.0,974.0,0.0,6.0,3.0,399,39.9,19.0,0
5750,5750, 36 months,0.08900000000000001,182.59,A,3.0,RENT,17000.0,VERIFIED - income source,debt_consolidation,CA,11.58,0.0,878.6333333333333,0.0,12.0,0.0,7922,49.8,21.0,0
3500,2750, 36 months,0.1166,90.9,C,1.0,RENT,35000.0,not verified,other,CA,10.15,0.0,853.2333333333333,1.0,4.0,0.0,2315,77.2,6.0,0
8800,8800, 60 months,0.1595,213.77,D,10.0,RENT,71136.0,VERIFIED - income source,wedding,FL,14.46,0.0,1108.9,0.0,4.0,0.0,275,7.1,21.0,0
7600,7600, 36 months,0.11259999999999999,249.77,B,7.0,MORTGAGE,92500.0,VERIFIED - income,educational,GA,2.98,0.0,900.9333333333333,4.0,15.0,0.0,13810,17.3,21.0,0
6000,6000, 36 months,0.1322,202.81,C,4.0,RENT,31200.0,not verified,house,FL,17.96,0.0,854.2666666666667,0.0,4.0,0.0,766,51.1,8.0,0
20000,20000, 36 months,0.1099,654.68,B,0.0,RENT,60000.0,VERIFIED - income,debt_consolidation,CA,8.04,0.0,924.2666666666667,0.0,5.0,0.0,7116,50.5,18.0,0
8500,8500, 60 months,0.1632,208.16,D,10.0,MORTGAGE,45000.0,not verified,small_business,SC,11.49,0.0,946.6333333333333,1.0,6.0,2.0,2334,55.6,15.0,1
30000,30000, 60 months,0.1677,741.88,E,10.0,MORTGAGE,145000.0,VERIFIED - income,debt_consolidation,TX,11.24,1.0,977.0333333333333,2.0,15.0,0.0,989,3.0,42.0,0
10000,10000, 36 months,0.0788,312.82,A,2.0,RENT,42500.0,not verified,debt_consolidation,MO,10.0,0.0,1047.0333333333333,0.0,10.0,0.0,4175,14.8,15.0,0
20000,20000, 36 months,0.1426,686.12,C,1.0,MORTGAGE,90000.0,VERIFIED - income,debt_consolidation,FL,22.81,0.0,957.7666666666667,1.0,12.0,1.0,28619,74.3,22.0,1
7000,7000, 60 months,0.1323,160.1,C,3.0,MORTGAGE,42000.0,not verified,home_improvement,NM,15.12,0.0,897.9333333333333,2.0,9.0,0.0,7356,38.7,14.0,0
10750,10750, 36 months,0.16,377.95,E,7.0,RENT,36000.0,VERIFIED - income,credit_card,FL,21.93,0.0,857.3333333333334,0.0,12.0,0.0,15977,83.6,17.0,0
8000,8000, 36 months,0.1273,268.53,C,0.0,RENT,80000.0,not verified,other,CA,18.4,0.0,971.9333333333333,1.0,8.0,0.0,597,74.6,30.0,0
6000,4975, 36 months,0.1222,165.77,C,2.0,OTHER,92000.0,not verified,other,MD,5.06,0.0,1032.8,0.0,6.0,0.0,5424,98.6,11.0,0
8400,8400, 36 months,0.1435,288.53,C,3.0,RENT,42000.0,VERIFIED - income source,other,CA,13.6,0.0,863.3666666666667,3.0,4.0,0.0,1630,90.6,5.0,0
7000,7000, 36 months,0.1298,235.8,C,6.0,MORTGAGE,36000.0,not verified,debt_consolidation,IL,18.5,1.0,1026.7666666666667,1.0,12.0,0.0,22893,53.7,23.0,0
3000,3000, 36 months,0.1059,97.64,B,3.0,RENT,18000.0,VERIFIED - income,debt_consolidation,CA,4.13,0.0,855.2666666666667,0.0,7.0,0.0,781,23.0,15.0,0
25000,25000, 60 months,0.19030000000000002,648.93,E,4.0,RENT,150000.0,VERIFIED - income,debt_consolidation,MA,11.0,0.0,912.0666666666667,3.0,13.0,0.0,14959,46.6,19.0,0
11000,11000, 36 months,0.0751,342.21,A,10.0,RENT,39500.0,not verified,credit_card,WV,8.87,0.0,944.6,0.0,6.0,0.0,11157,45.0,11.0,0
4500,4500, 36 months,0.0849,142.04,A,8.0,MORTGAGE,28000.0,not verified,debt_consolidation,NC,21.56,0.0,908.0666666666667,0.0,7.0,0.0,18309,58.5,11.0,1
4200,4200, 60 months,0.0788,84.92,A,10.0,MORTGAGE,117000.0,not verified,car,CA,8.99,0.0,967.9,1.0,18.0,0.0,12632,15.8,38.0,0
9000,9000, 60 months,0.1991,238.0,E,3.0,RENT,60000.0,VERIFIED - income,credit_card,CA,22.56,0.0,949.6333333333333,1.0,17.0,0.0,21321,91.1,30.0,1
25000,22100, 60 months,0.1335,506.82,C,10.0,RENT,135000.0,VERIFIED - income,credit_card,MA,9.8,0.0,974.0,0.0,7.0,0.0,4021,65.9,16.0,0
14400,14400, 36 months,0.1253,481.92,B,0.0,RENT,75000.0,VERIFIED - income,debt_consolidation,CA,9.66,0.0,964.8333333333334,0.0,6.0,0.0,16916,78.7,10.0,0
15000,15000, 36 months,0.0662,460.56,A,3.0,RENT,36000.0,not verified,wedding,CT,10.73,0.0,985.1333333333333,2.0,7.0,0.0,212,2.1,9.0,0
24250,24250, 36 months,0.1531,844.28,D,9.0,OWN,127500.0,not verified,debt_consolidation,CT,9.71,0.0,1043.0,0.0,13.0,0.0,31525,75.8,32.0,0
12375,12375, 36 months,0.1349,419.89,C,9.0,MORTGAGE,53000.0,VERIFIED - income,debt_consolidation,AZ,24.95,1.0,938.4666666666667,0.0,7.0,0.0,32725,75.8,14.0,0
15000,15000, 36 months,0.0888,476.16,B,6.0,RENT,87000.0,VERIFIED - income,credit_card,CA,11.03,0.0,929.3666666666667,0.0,9.0,0.0,10544,65.5,22.0,1
10000,10000, 60 months,0.1689,247.94,D,10.0,MORTGAGE,207996.0,VERIFIED - income,other,CA,11.04,0.0,987.1666666666666,0.0,9.0,0.0,4384,43.8,34.0,0
10200,10200, 36 months,0.0579,309.34,A,7.0,RENT,83500.0,not verified,credit_card,PA,8.87,0.0,984.1,0.0,7.0,0.0,2052,24.7,24.0,0
9000,9000, 36 months,0.0599,273.76,A,3.0,RENT,56000.0,not verified,debt_consolidation,FL,19.61,0.0,915.1333333333333,0.0,10.0,0.0,11652,39.1,18.0,0
6000,6000, 36 months,0.079,187.75,A,5.0,RENT,51928.0,not verified,other,CA,20.22,0.0,853.2333333333333,0.0,10.0,0.0,2952,32.4,12.0,1
7000,7000, 36 months,0.07139999999999999,216.58,A,,MORTGAGE,61000.0,VERIFIED - income,other,PA,22.58,0.0,100.43333333333334,3.0,15.0,0.0,24035,36.7,25.0,1
22400,22400, 60 months,0.1825,571.87,D,5.0,MORTGAGE,51000.0,VERIFIED - income,debt_consolidation,MN,16.0,0.0,1077.5,2.0,14.0,0.0,8127,25.7,43.0,0
10000,10000, 36 months,0.0662,307.04,A,3.0,RENT,80004.0,VERIFIED - income source,major_purchase,LA,4.96,0.0,927.3333333333334,0.0,13.0,0.0,5100,53.7,26.0,0
5000,5000, 60 months,0.1595,121.46,D,8.0,MORTGAGE,92070.0,not verified,debt_consolidation,UT,8.65,0.0,1046.0,0.0,7.0,0.0,11187,77.2,21.0,0
5500,5500, 60 months,0.1036,117.84,B,1.0,MORTGAGE,58000.0,VERIFIED - income,debt_consolidation,NJ,19.47,0.0,877.6,1.0,13.0,0.0,1011,24.1,28.0,0
8000,8000, 36 months,0.0662,245.63,A,10.0,RENT,164000.0,VERIFIED - income,other,MN,4.4,0.0,1000.3666666666667,0.0,11.0,0.0,10312,22.7,26.0,0
15000,15000, 36 months,0.1537,522.7,D,1.0,MORTGAGE,84996.0,VERIFIED - income source,credit_card,DE,4.04,0.0,1119.0666666666666,7.0,12.0,0.0,12415,47.6,23.0,0
9000,9000, 36 months,0.17559999999999998,323.39,E,3.0,RENT,52000.0,not verified,debt_consolidation,NJ,23.08,4.0,961.8,2.0,26.0,0.0,8804,37.1,45.0,0
15000,15000, 36 months,0.1629,529.51,D,10.0,MORTGAGE,50000.0,VERIFIED - income,other,OK,20.88,0.0,1012.5333333333333,1.0,11.0,1.0,12753,59.9,32.0,0
7000,7000, 36 months,0.1562,244.79,D,6.0,MORTGAGE,37000.0,VERIFIED - income source,debt_consolidation,AR,20.17,0.0,905.0,3.0,13.0,0.0,4631,65.2,36.0,0
5000,5000, 36 months,0.17489999999999997,179.49,D,2.0,MORTGAGE,78400.0,VERIFIED - income source,other,RI,11.68,4.0,871.5333333333333,3.0,5.0,0.0,1226,94.3,19.0,0
2200,2200, 36 months,0.09910000000000001,70.9,B,,RENT,7200.0,VERIFIED - income source,major_purchase,NY,4.17,0.0,862.3333333333334,1.0,3.0,0.0,0,0.0,3.0,0
3000,3000, 36 months,0.1199,99.63,B,3.0,MORTGAGE,50496.0,not verified,other,SC,21.36,0.0,848.2,3.0,8.0,0.0,8922,62.8,14.0,0
12000,12000, 36 months,0.0788,375.38,A,1.0,MORTGAGE,85000.0,VERIFIED - income,wedding,GA,3.01,0.0,980.1,3.0,9.0,0.0,7114,16.5,19.0,0
5225,5225, 36 months,0.09910000000000001,168.38,B,1.0,MORTGAGE,55000.0,VERIFIED - income,credit_card,FL,23.08,0.0,941.5333333333333,0.0,9.0,0.0,41157,84.1,30.0,0
11500,11500, 36 months,0.1038,373.13,B,4.0,RENT,125000.0,not verified,debt_consolidation,CA,5.16,0.0,955.7333333333333,1.0,19.0,0.0,21134,32.2,90.0,0
6000,6000, 36 months,0.0932,191.69,A,3.0,MORTGAGE,52000.0,VERIFIED - income source,other,IL,12.48,0.0,924.2666666666667,0.0,12.0,0.0,9608,26.8,24.0,0
10800,10800, 60 months,0.16820000000000002,267.37,E,5.0,RENT,33000.0,VERIFIED - income source,debt_consolidation,MD,11.49,0.0,862.3333333333334,1.0,12.0,0.0,11680,56.7,19.0,0
4000,4000, 36 months,0.1112,131.19,B,10.0,RENT,69000.0,VERIFIED - income,debt_consolidation,NJ,15.25,0.0,1072.4,2.0,18.0,0.0,15145,45.6,27.0,1
15000,15000, 36 months,0.1284,504.27,C,5.0,MORTGAGE,116000.0,VERIFIED - income,small_business,TX,8.1,0.0,1031.8666666666666,1.0,17.0,0.0,25311,53.5,37.0,0
8000,8000, 36 months,0.0599,243.34,A,4.0,MORTGAGE,79000.0,not verified,debt_consolidation,GA,12.84,0.0,917.1666666666666,0.0,11.0,0.0,1827,2.9,19.0,0
8800,8800, 36 months,0.12689999999999999,295.2,B,3.0,MORTGAGE,109000.0,VERIFIED - income source,credit_card,FL,7.98,1.0,990.2333333333333,0.0,4.0,0.0,13895,91.4,13.0,0
12000,12000, 60 months,0.0888,248.41,B,2.0,RENT,26707.0,VERIFIED - income source,debt_consolidation,CA,13.66,0.0,865.4,4.0,6.0,0.0,3,0.1,7.0,0
3000,3000, 36 months,0.1459,103.4,D,5.0,RENT,48876.0,not verified,other,NJ,19.59,0.0,874.5333333333333,2.0,8.0,0.0,6941,62.0,11.0,0
5000,5000, 36 months,0.1025,161.93,B,3.0,RENT,40040.0,not verified,other,CA,19.12,0.0,856.3,0.0,8.0,0.0,10625,65.6,13.0,1
7200,7200, 36 months,0.07490000000000001,223.94,A,2.0,RENT,89000.0,not verified,other,TX,4.02,0.0,963.8333333333334,0.0,11.0,0.0,7266,54.7,27.0,0
12000,12000, 36 months,0.0788,375.38,A,2.0,RENT,53000.0,VERIFIED - income source,credit_card,OH,6.68,0.0,957.7666666666667,1.0,9.0,0.0,2067,36.9,26.0,0
12000,12000, 36 months,0.18359999999999999,436.0,G,5.0,MORTGAGE,68000.0,not verified,home_improvement,TX,26.7,0.0,937.4666666666667,2.0,8.0,0.0,27163,88.2,11.0,0
2800,2800, 36 months,0.1422,96.0,C,3.0,RENT,21168.0,not verified,major_purchase,AR,19.9,0.0,843.1,1.0,12.0,0.0,1779,27.0,15.0,0
18250,18250, 60 months,0.1099,396.71,B,7.0,MORTGAGE,39600.0,VERIFIED - income,credit_card,TX,14.42,0.0,914.1,0.0,4.0,0.0,25289,62.1,26.0,0
6000,6000, 36 months,0.0751,186.67,A,2.0,MORTGAGE,57000.0,VERIFIED - income source,credit_card,OK,0.88,0.0,885.7666666666667,0.0,4.0,0.0,2127,32.7,17.0,0
9500,9500, 36 months,0.11710000000000001,314.23,B,5.0,MORTGAGE,80000.0,not verified,credit_card,GA,13.99,0.0,909.0666666666667,0.0,9.0,0.0,10231,37.1,17.0,0
2000,2000, 36 months,0.0962,64.18,B,,MORTGAGE,53500.0,VERIFIED - income source,debt_consolidation,TX,10.39,0.0,29.433333333333334,2.0,6.0,0.0,42096,76.0,12.0,0
15000,15000, 36 months,0.1349,508.96,C,5.0,OWN,55000.0,not verified,credit_card,OH,22.76,0.0,922.2666666666667,0.0,15.0,0.0,15157,73.9,32.0,0
5000,5000, 36 months,0.1099,163.67,B,0.0,OWN,25000.0,not verified,medical,OH,7.68,1.0,869.5,1.0,13.0,0.0,6472,73.5,19.0,1
14000,14000, 36 months,0.09910000000000001,451.15,B,8.0,MORTGAGE,103000.0,VERIFIED - income source,home_improvement,MI,12.97,0.0,997.3,1.0,8.0,0.0,19747,68.3,17.0,0
5000,3375, 36 months,0.1033,109.43,B,0.0,RENT,30000.0,not verified,other,CA,5.52,0.0,874.5333333333333,1.0,8.0,0.0,598,2.9,10.0,0
3000,3000, 60 months,0.1242,67.38,B,1.0,OWN,76116.0,not verified,car,WI,9.98,0.0,910.1,1.0,11.0,0.0,1812,9.2,32.0,0
10800,10800, 60 months,0.17190000000000003,269.52,E,5.0,MORTGAGE,39996.0,VERIFIED - income,debt_consolidation,NY,13.17,0.0,924.2666666666667,0.0,13.0,0.0,7552,48.4,34.0,0
18000,18000, 36 months,0.1065,586.32,B,4.0,RENT,68000.0,VERIFIED - income,credit_card,NY,10.66,0.0,901.9333333333333,0.0,11.0,0.0,16906,68.2,20.0,0
2500,2500, 36 months,0.1158,82.54,B,10.0,MORTGAGE,57000.0,not verified,home_improvement,MD,19.87,0.0,963.8333333333334,3.0,14.0,0.0,17125,39.1,52.0,0
15000,9175, 60 months,0.1149,201.74,B,10.0,MORTGAGE,49920.0,not verified,debt_consolidation,MI,17.74,0.0,983.1666666666666,1.0,5.0,0.0,6997,63.6,22.0,0
15000,15000, 36 months,0.10949999999999999,490.71,B,2.0,MORTGAGE,65000.0,VERIFIED - income,home_improvement,AR,5.7,0.0,937.4666666666667,0.0,9.0,0.0,2471,15.1,18.0,0
15000,15000, 60 months,0.19039999999999999,389.44,F,10.0,RENT,59500.0,VERIFIED - income,debt_consolidation,NV,20.55,0.0,947.5666666666667,2.0,8.0,0.0,7797,90.7,26.0,0
13000,13000, 36 months,0.0788,406.65,A,3.0,MORTGAGE,70400.0,not verified,debt_consolidation,IL,19.72,0.0,938.4666666666667,3.0,14.0,0.0,9368,30.2,29.0,0
15200,15200, 36 months,0.1527,528.93,C,5.0,MORTGAGE,96000.0,not verified,other,TX,22.19,0.0,977.0333333333333,2.0,15.0,0.0,48872,90.5,21.0,1
11200,11200, 36 months,0.1446,385.3,D,5.0,MORTGAGE,57000.0,VERIFIED - income,debt_consolidation,WV,18.61,0.0,1033.8333333333333,1.0,8.0,0.0,11944,83.5,13.0,0
3600,3600, 36 months,0.0962,115.53,B,,RENT,12000.0,VERIFIED - income source,medical,CA,7.0,0.0,962.8,0.0,3.0,1.0,508,33.9,14.0,1
12000,12000, 60 months,0.12990000000000002,272.98,C,7.0,RENT,72000.0,VERIFIED - income source,credit_card,TX,14.8,0.0,913.1,0.0,5.0,0.0,17149,55.3,19.0,0
8500,8500, 36 months,0.0692,262.15,A,5.0,RENT,75000.0,VERIFIED - income,debt_consolidation,NH,18.75,0.0,912.0666666666667,0.0,9.0,0.0,5597,21.4,32.0,1
7000,7000, 36 months,0.1411,239.61,D,10.0,RENT,50000.0,not verified,debt_consolidation,NJ,21.67,0.0,1021.6666666666666,3.0,7.0,0.0,60550,95.4,21.0,0
16000,16000, 36 months,0.1311,539.92,C,3.0,RENT,62800.0,not verified,debt_consolidation,MA,20.96,0.0,955.7333333333333,0.0,15.0,0.0,16327,70.1,30.0,0
15000,15000, 36 months,0.07490000000000001,466.53,A,10.0,MORTGAGE,250000.0,VERIFIED - income source,debt_consolidation,RI,8.37,0.0,1052.1333333333334,0.0,13.0,0.0,22246,50.8,37.0,0
35000,35000, 60 months,0.1399,814.21,C,0.0,RENT,87360.0,VERIFIED - income,small_business,GA,0.55,0.0,1012.5333333333333,1.0,4.0,0.0,2732,30.4,7.0,0
25000,25000, 36 months,0.1039,811.27,B,3.0,MORTGAGE,90000.0,not verified,debt_consolidation,NJ,13.28,0.0,936.4333333333333,0.0,13.0,0.0,48556,10.9,22.0,0
8400,8400, 36 months,0.1484,290.54,D,0.0,MORTGAGE,120000.0,VERIFIED - income,credit_card,IL,16.57,0.0,992.2666666666667,1.0,11.0,0.0,45233,85.2,29.0,0
8000,8000, 36 months,0.1074,260.93,B,4.0,RENT,25000.0,VERIFIED - income,home_improvement,CT,5.86,0.0,833.0,1.0,9.0,0.0,3151,22.8,12.0,0
5000,5000, 36 months,0.08,156.69,A,5.0,RENT,54996.0,VERIFIED - income source,debt_consolidation,TX,7.53,0.0,985.1333333333333,0.0,8.0,0.0,6576,25.2,20.0,0
9600,9600, 60 months,0.1349,220.85,C,10.0,MORTGAGE,100000.0,not verified,home_improvement,WI,10.97,0.0,977.0333333333333,3.0,11.0,0.0,12901,70.1,37.0,0
8325,8325, 36 months,0.0662,255.61,A,1.0,RENT,19000.0,VERIFIED - income,debt_consolidation,FL,19.89,0.0,897.9333333333333,1.0,8.0,0.0,4603,19.8,30.0,0
7750,7750, 36 months,0.1298,261.06,C,2.0,RENT,23000.0,VERIFIED - income source,car,MA,15.6,1.0,852.2333333333333,0.0,5.0,0.0,1175,15.7,6.0,0
20000,20000, 36 months,0.12179999999999999,666.0,B,2.0,MORTGAGE,65000.0,VERIFIED - income,debt_consolidation,CO,15.1,0.0,997.3,1.0,6.0,1.0,9263,48.0,16.0,0
20000,20000, 36 months,0.0654,613.35,A,1.0,RENT,120000.0,VERIFIED - income,debt_consolidation,NJ,15.31,0.0,935.4,0.0,8.0,0.0,25290,40.9,16.0,0
25000,16575, 36 months,0.1273,556.33,C,10.0,MORTGAGE,119000.0,VERIFIED - income,debt_consolidation,OH,7.04,0.0,1080.5666666666666,0.0,5.0,0.0,12204,65.3,20.0,0
12000,12000, 36 months,0.0729,372.12,A,3.0,RENT,56000.0,VERIFIED - income source,debt_consolidation,CA,7.29,0.0,980.1,0.0,15.0,0.0,5828,19.5,19.0,0
3200,3200, 36 months,0.138,109.06,C,10.0,RENT,65000.0,VERIFIED - income source,wedding,AL,9.05,0.0,827.9,1.0,9.0,0.0,3372,17.3,10.0,1
15000,15000, 36 months,0.0603,456.54,A,6.0,MORTGAGE,83004.0,not verified,home_improvement,GA,0.36,1.0,1040.9666666666667,0.0,7.0,0.0,349,2.4,28.0,0
3000,3000, 36 months,0.1025,97.16,B,4.0,RENT,42000.0,not verified,major_purchase,CT,0.44,0.0,937.4666666666667,0.0,10.0,0.0,3752,42.2,13.0,0
4500,4500, 36 months,0.1112,147.59,B,8.0,MORTGAGE,58200.0,not verified,other,CA,21.67,0.0,1024.7333333333333,0.0,8.0,0.0,9270,97.6,21.0,0
5000,5000, 36 months,0.1149,164.86,B,7.0,RENT,99996.0,VERIFIED - income source,debt_consolidation,NY,21.47,0.0,1037.9,0.0,18.0,0.0,26759,92.0,30.0,0
5500,5500, 36 months,0.10619999999999999,179.08,B,1.0,RENT,54000.0,not verified,other,MA,14.47,0.0,906.0333333333333,1.0,13.0,0.0,5107,35.1,25.0,1
14400,14400, 36 months,0.1199,478.22,B,5.0,MORTGAGE,124896.0,not verified,debt_consolidation,KY,13.48,0.0,1001.3666666666667,1.0,9.0,0.0,34354,62.8,41.0,0
3200,3200, 36 months,0.1149,105.51,B,,RENT,12000.0,VERIFIED - income,small_business,AZ,5.8,0.0,861.4,2.0,4.0,0.0,1711,38.9,11.0,0
8000,8000, 36 months,0.0729,248.08,A,4.0,MORTGAGE,65458.0,VERIFIED - income source,credit_card,MO,14.1,0.0,888.7666666666667,0.0,15.0,0.0,11909,41.0,24.0,0
4200,4200, 36 months,0.09910000000000001,135.35,B,10.0,RENT,55000.0,not verified,moving,CA,18.26,0.0,949.6333333333333,0.0,9.0,0.0,10916,86.0,15.0,0
9600,9600, 36 months,0.15990000000000001,337.47,D,0.0,RENT,33600.0,not verified,debt_consolidation,WA,11.07,0.0,841.0666666666667,1.0,5.0,0.0,9917,66.6,6.0,0
9700,9700, 36 months,0.18289999999999998,352.1,G,0.0,OWN,56712.0,not verified,debt_consolidation,CA,25.5,0.0,940.5,0.0,7.0,0.0,13243,98.1,11.0,0
6300,6300, 36 months,0.1099,206.23,B,10.0,MORTGAGE,57000.0,VERIFIED - income,credit_card,TX,22.46,0.0,1040.9666666666667,1.0,13.0,1.0,48690,72.7,19.0,0
6000,6000, 36 months,0.08900000000000001,190.52,A,2.0,MORTGAGE,52000.0,not verified,credit_card,NC,3.97,0.0,886.7,1.0,7.0,0.0,7242,89.4,14.0,0
6000,6000, 60 months,0.09630000000000001,126.4,B,10.0,OWN,85460.0,not verified,car,NJ,6.4,0.0,1076.5,1.0,15.0,0.0,26770,17.4,26.0,0
8000,7750, 36 months,0.0699,239.27,A,1.0,MORTGAGE,141000.0,VERIFIED - income source,car,AZ,7.95,0.0,1066.3333333333333,2.0,11.0,0.0,43285,47.8,43.0,0
7000,7000, 36 months,0.1223,233.27,C,2.0,RENT,49500.0,VERIFIED - income source,credit_card,TX,10.84,0.0,956.7666666666667,0.0,12.0,0.0,7152,95.4,32.0,0
35000,35000, 36 months,0.1065,1140.07,B,2.0,MORTGAGE,156000.0,VERIFIED - income,debt_consolidation,CT,10.99,0.0,1039.9666666666667,2.0,13.0,0.0,75688,27.5,26.0,0
6700,6700, 60 months,0.16449999999999998,164.54,E,6.0,RENT,49920.0,VERIFIED - income source,car,CA,2.31,0.0,994.3,1.0,6.0,0.0,2888,48.1,18.0,0
16800,16800, 60 months,0.1099,365.19,B,10.0,MORTGAGE,140000.0,VERIFIED - income,major_purchase,CA,13.89,0.0,1111.9666666666667,1.0,10.0,0.0,1849,5.9,28.0,0
23675,23675, 60 months,0.203,631.21,E,10.0,MORTGAGE,96000.0,VERIFIED - income,debt_consolidation,FL,19.27,0.0,942.5666666666667,1.0,8.0,0.0,14191,99.9,36.0,0
12500,12500, 36 months,0.11109999999999999,409.89,B,1.0,RENT,46000.0,not verified,debt_consolidation,NY,13.2,1.0,927.3333333333334,3.0,11.0,0.0,7941,51.2,22.0,0
12000,12000, 36 months,0.09910000000000001,386.7,B,6.0,MORTGAGE,100000.0,VERIFIED - income source,home_improvement,VA,15.16,0.0,916.1333333333333,3.0,8.0,0.0,9046,56.2,29.0,0
5000,5000, 36 months,0.0542,150.8,A,2.0,MORTGAGE,62000.0,not verified,debt_consolidation,NC,12.75,0.0,925.3,1.0,8.0,0.0,1739,6.1,21.0,0
13200,13200, 60 months,0.1929,344.53,E,4.0,MORTGAGE,91509.0,VERIFIED - income source,major_purchase,MD,8.27,0.0,925.3,2.0,5.0,0.0,1945,43.2,16.0,0
5400,5400, 36 months,0.1284,181.54,C,5.0,RENT,35000.0,not verified,debt_consolidation,AR,23.07,0.0,861.4,2.0,8.0,0.0,7828,23.9,16.0,0
34000,25550, 60 months,0.18789999999999998,659.84,E,10.0,MORTGAGE,75000.0,VERIFIED - income,debt_consolidation,PA,6.42,0.0,1096.7333333333333,0.0,5.0,0.0,10153,94.9,18.0,0
15000,15000, 36 months,0.1398,512.52,C,6.0,MORTGAGE,48000.0,VERIFIED - income source,small_business,IL,6.08,0.0,915.1333333333333,3.0,5.0,0.0,9501,73.1,11.0,0
12000,12000, 36 months,0.0603,365.23,A,4.0,OWN,42000.0,VERIFIED - income source,credit_card,NY,22.11,0.0,948.6,0.0,13.0,0.0,10100,19.9,36.0,0
14000,14000, 36 months,0.1588,491.37,E,10.0,RENT,120000.0,VERIFIED - income,home_improvement,CA,20.67,0.0,1016.6,1.0,7.0,0.0,69937,97.8,30.0,0
6000,6000, 60 months,0.0999,127.46,B,0.0,RENT,19200.0,VERIFIED - income,debt_consolidation,SC,1.81,0.0,1056.2,1.0,7.0,0.0,954,10.4,16.0,0
6000,6000, 36 months,0.0617,183.0,A,10.0,MORTGAGE,81000.0,VERIFIED - income,other,TX,8.07,0.0,1018.6333333333333,0.0,16.0,0.0,20839,39.1,45.0,0
