loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio
24000, 36 months,0.17559999999999998,E,55000.0,VERIFIED - income,debt_consolidation,0.0,55.8,20.0,0,27.830604387958626,2.2916666666666665
3500, 36 months,0.1607,D,15600.0,not verified,major_purchase,1.0,59.9,5.0,0,28.413703523299237,4.457142857142857
3000, 36 months,0.1793,E,42000.0,not verified,other,0.0,96.0,10.0,0,27.685492801771872,14.0
8000, 36 months,0.1253,B,30000.0,not verified,debt_consolidation,1.0,39.8,8.0,0,29.879734070366773,3.75
9600, 36 months,0.1223,C,48000.0,not verified,debt_consolidation,0.0,35.1,23.0,0,30.007501875468865,5.0
18000, 60 months,0.15960000000000002,C,91000.0,VERIFIED - income,credit_card,2.0,67.0,38.0,0,49.22471080482402,5.055555555555555
12000, 36 months,0.1727,D,95000.0,not verified,debt_consolidation,1.0,88.5,19.0,0,27.942717429269997,7.916666666666667
7000, 36 months,0.0676,A,120000.0,not verified,major_purchase,0.0,5.3,37.0,0,32.49918752031199,17.142857142857142
6000, 36 months,0.0788,A,48000.0,not verified,other,0.0,53.4,11.0,0,31.96760615909212,8.0
19000, 36 months,0.0699,A,48000.0,VERIFIED - income,credit_card,0.0,46.4,31.0,1,32.39114869242047,2.526315789473684
7000, 36 months,0.1099,B,37200.0,not verified,credit_card,0.0,55.2,8.0,0,30.547676194632338,5.314285714285714
3000, 36 months,0.12990000000000002,C,57600.0,not verified,home_improvement,0.0,11.7,17.0,1,29.682398337785695,19.2
3000, 36 months,0.1099,B,54900.0,not verified,home_improvement,2.0,40.5,34.0,0,30.546787496181654,18.3
1500, 36 months,0.09630000000000001,A,24000.0,not verified,educational,0.0,0.0,8.0,0,31.152647975077883,16.0
23600, 60 months,0.1523,C,47220.0,VERIFIED - income,small_business,2.0,0.0,18.0,0,46.943687466433275,2.0008474576271187
20000, 60 months,0.1099,B,48000.0,VERIFIED - income,other,0.0,2.6,6.0,0,46.003450258769405,2.4
12000, 60 months,0.1689,D,38400.0,VERIFIED - income,debt_consolidation,3.0,25.9,18.0,0,40.332067354552485,3.2
8000, 60 months,0.1398,C,33600.0,not verified,major_purchase,0.0,56.3,10.0,1,42.99457193529317,4.2
6850, 60 months,0.19030000000000002,E,54000.0,VERIFIED - income source,debt_consolidation,0.0,77.9,11.0,1,38.52426747651988,7.883211678832117
12000, 36 months,0.1316,C,34000.0,VERIFIED - income source,debt_consolidation,0.0,76.1,11.0,0,29.61135101789019,2.8333333333333335
35000, 60 months,0.2048,G,125000.0,VERIFIED - income,small_business,0.0,45.2,30.0,1,44.22095315105877,3.5714285714285716
9600, 36 months,0.1392,C,65000.0,not verified,debt_consolidation,4.0,33.3,15.0,0,29.293299157817646,6.770833333333333
1500, 36 months,0.15990000000000001,D,39600.0,VERIFIED - income source,other,1.0,82.2,20.0,0,28.44680447563057,26.4
20000, 60 months,0.0962,B,82000.0,not verified,debt_consolidation,1.0,60.3,32.0,0,75.5172934602024,4.1
35000, 60 months,0.2089,F,127000.0,VERIFIED - income,debt_consolidation,0.0,82.7,35.0,0,37.04840638926231,3.6285714285714286
12000, 36 months,0.0788,A,55500.0,VERIFIED - income,major_purchase,1.0,0.0,15.0,0,31.96760615909212,4.625
10000, 36 months,0.1361,C,59650.0,VERIFIED - income,debt_consolidation,0.0,82.5,21.0,0,29.421283356380005,5.965
3600, 36 months,0.0599,A,50000.0,not verified,home_improvement,0.0,0.9,47.0,0,32.87371016345539,13.88888888888889
25000, 60 months,0.1268,C,117996.0,VERIFIED - income,home_improvement,0.0,45.8,14.0,1,44.26815879873924,4.71984
15000, 36 months,0.0788,A,40000.0,VERIFIED - income,medical,0.0,0.5,9.0,0,31.967946805336513,2.6666666666666665
6000, 36 months,0.07490000000000001,A,41124.0,not verified,debt_consolidation,0.0,65.3,24.0,0,32.15261775896254,6.854
14000, 36 months,0.0603,A,75000.0,not verified,debt_consolidation,0.0,20.5,29.0,0,32.85613705702887,5.357142857142857
15000, 36 months,0.11710000000000001,B,74000.0,VERIFIED - income,debt_consolidation,0.0,56.6,14.0,0,30.233401862377555,4.933333333333334
7000, 36 months,0.1065,B,52000.0,not verified,other,0.0,94.8,13.0,0,30.699061485834573,7.428571428571429
18000, 36 months,0.079,A,72000.0,VERIFIED - income,debt_consolidation,0.0,69.4,21.0,0,31.958524936526818,4.0
7500, 60 months,0.1186,B,35004.0,VERIFIED - income source,major_purchase,0.0,0.0,12.0,0,45.096506523961274,4.6672
24250, 36 months,0.11359999999999999,B,77052.0,VERIFIED - income,debt_consolidation,1.0,34.0,48.0,0,30.38466357599298,3.17740206185567
12500, 60 months,0.1677,D,35000.0,VERIFIED - income source,debt_consolidation,1.0,71.4,23.0,1,40.43737060041408,2.8
12000, 36 months,0.1677,D,60000.0,VERIFIED - income,debt_consolidation,2.0,0.46,19.0,0,28.13796984547565,5.0
10000, 36 months,0.1065,B,26000.0,not verified,debt_consolidation,1.0,61.0,12.0,0,30.69933075458955,2.6
10000, 36 months,0.09630000000000001,A,60000.0,VERIFIED - income source,debt_consolidation,1.0,61.5,14.0,1,31.157501168406295,6.0
4800, 36 months,0.1349,C,65000.0,VERIFIED - income source,moving,0.0,82.3,16.0,0,29.471357524405967,13.541666666666666
14500, 36 months,0.1253,B,28000.0,not verified,debt_consolidation,0.0,68.4,13.0,0,29.880272837801638,1.9310344827586208
8000, 36 months,0.0859,A,75000.0,not verified,debt_consolidation,0.0,19.0,33.0,0,31.634307406382224,9.375
18250, 60 months,0.2122,G,180000.0,VERIFIED - income,small_business,0.0,83.6,57.0,1,36.7950966753362,9.863013698630137
6000, 36 months,0.1099,B,17376.0,not verified,house,2.0,37.0,8.0,0,30.54834275240568,2.896
2000, 36 months,0.079,A,20400.0,not verified,debt_consolidation,0.0,88.4,18.0,1,31.953986259785907,10.2
3200, 60 months,0.1941,F,39000.0,VERIFIED - income,debt_consolidation,3.0,98.2,16.0,0,38.213518032003826,12.1875
13750, 60 months,0.1446,D,48000.0,VERIFIED - income,debt_consolidation,0.0,92.5,15.0,0,42.539368251709305,3.4909090909090907
7000, 60 months,0.16820000000000002,E,90000.0,VERIFIED - income source,major_purchase,3.0,91.1,41.0,0,40.39238315060588,12.857142857142858
7200, 36 months,0.08,A,59000.0,not verified,credit_card,3.0,30.5,14.0,0,31.912064533286056,8.194444444444445
14400, 36 months,0.1632,D,60000.0,VERIFIED - income,other,1.0,58.9,23.0,0,28.31635662878043,4.166666666666667
8000, 36 months,0.09880000000000001,B,57000.0,not verified,credit_card,0.0,56.2,27.0,0,31.04505413481315,7.125
6500, 36 months,0.0832,A,31000.0,VERIFIED - income,car,0.0,27.2,11.0,0,46.917857658438,4.769230769230769
4600, 36 months,0.1149,B,50000.0,VERIFIED - income,credit_card,0.0,75.1,13.0,0,30.329003758159164,10.869565217391305
20000, 60 months,0.19030000000000002,E,50000.0,VERIFIED - income,credit_card,0.0,97.6,18.0,0,38.524511220263896,2.5
12650, 36 months,0.08900000000000001,A,87504.0,not verified,debt_consolidation,0.0,37.0,39.0,0,31.49273053176658,6.917312252964427
6000, 36 months,0.09630000000000001,A,75000.0,not verified,credit_card,1.0,40.5,39.0,0,31.157501168406295,12.5
6800, 36 months,0.1565,D,52000.0,not verified,debt_consolidation,2.0,55.4,13.0,0,28.58223698037073,7.647058823529412
2400, 36 months,0.0788,A,52000.0,VERIFIED - income source,debt_consolidation,0.0,47.5,12.0,0,31.96590303676079,21.666666666666668
20000, 36 months,0.1075,B,109720.0,VERIFIED - income source,debt_consolidation,0.0,60.6,16.0,0,30.655569350561766,5.486
4500, 36 months,0.0639,A,85100.0,VERIFIED - income,debt_consolidation,0.0,9.1,24.0,0,32.67973856209151,18.91111111111111
2500, 36 months,0.0962,B,19968.0,VERIFIED - income,debt_consolidation,3.0,38.1,7.0,1,31.1604138102954,7.9872
19000, 60 months,0.1649,D,110000.0,VERIFIED - income source,other,1.0,29.5,24.0,0,40.68435365409734,5.7894736842105265
6475, 36 months,0.0542,A,30000.0,VERIFIED - income,credit_card,0.0,34.9,24.0,0,33.15581955041221,4.633204633204633
20400, 60 months,0.11710000000000001,B,40800.0,VERIFIED - income,debt_consolidation,0.0,50.6,23.0,0,45.25187994942437,2.0
8000, 36 months,0.1099,B,68000.0,VERIFIED - income,home_improvement,2.0,0.0,12.0,0,30.54834275240568,8.5
7000, 36 months,0.1399,C,85000.0,VERIFIED - income,medical,2.0,45.5,32.0,0,29.262990677647256,12.142857142857142
5000, 36 months,0.1562,D,59000.0,VERIFIED - income,home_improvement,1.0,46.4,22.0,0,28.595939376608523,11.8
9000, 36 months,0.0894,A,48000.0,not verified,car,3.0,22.2,18.0,0,31.47403392201434,5.333333333333333
6150, 36 months,0.0599,A,77385.19,not verified,debt_consolidation,0.0,52.7,25.0,0,32.875394237451225,12.582957723577236
7200, 60 months,0.1864,E,30000.0,VERIFIED - income source,home_improvement,2.0,0.0,13.0,0,38.845427569463176,4.166666666666667
9850, 36 months,0.1482,E,75000.0,not verified,other,1.0,89.4,10.0,0,123.85263422607821,7.614213197969543
6400, 36 months,0.10369999999999999,B,103000.0,VERIFIED - income,debt_consolidation,1.0,41.4,37.0,0,30.82406203342484,16.09375
2700, 36 months,0.0788,A,35000.0,not verified,major_purchase,2.0,6.8,25.0,0,31.967795406109403,12.962962962962964
1000, 36 months,0.1422,C,38400.0,VERIFIED - income,major_purchase,2.0,81.5,7.0,0,29.163021289005542,38.4
11000, 36 months,0.0662,A,170000.0,VERIFIED - income,major_purchase,2.0,16.5,25.0,0,32.56846780162842,15.454545454545455
6000, 36 months,0.12210000000000001,B,240000.0,VERIFIED - income,credit_card,0.0,77.6,51.0,0,30.016509079993998,40.0
6600, 36 months,0.1261,C,50000.0,VERIFIED - income,credit_card,0.0,68.8,26.0,0,29.843997286909335,7.575757575757576
15000, 36 months,0.0599,A,55000.0,VERIFIED - income,debt_consolidation,0.0,35.4,34.0,0,32.87527122098757,3.6666666666666665
25000, 36 months,0.07490000000000001,A,80000.0,VERIFIED - income,major_purchase,1.0,38.3,15.0,0,32.15227316571282,3.2
7000, 36 months,0.1316,C,36500.0,VERIFIED - income source,car,1.0,95.8,28.0,0,29.61082910321489,5.214285714285714
1275, 36 months,0.11359999999999999,B,45000.0,not verified,credit_card,1.0,85.9,12.0,0,30.378842030021445,35.294117647058826
1000, 36 months,0.1527,C,38000.0,VERIFIED - income,moving,1.0,95.3,9.0,0,28.73563218390805,38.0
18000, 36 months,0.11259999999999999,B,155800.0,VERIFIED - income,educational,1.0,14.3,13.0,0,30.429049599350847,8.655555555555555
6000, 36 months,0.079,A,76486.08,not verified,debt_consolidation,0.0,49.6,12.0,0,31.957390146471372,12.74768
25000, 60 months,0.1523,C,75000.0,VERIFIED - income,debt_consolidation,3.0,7.5,34.0,0,41.82140586837967,3.0
2800, 36 months,0.0579,A,50000.0,VERIFIED - income,credit_card,2.0,18.4,28.0,0,32.972209138012246,17.857142857142858
4800, 36 months,0.1635,E,50000.0,not verified,debt_consolidation,9.0,8.7,18.0,0,28.305224672720836,10.416666666666666
6000, 36 months,0.0925,B,36000.0,not verified,debt_consolidation,0.0,69.7,14.0,0,31.33159268929504,6.0
11500, 36 months,0.0691,A,72000.0,VERIFIED - income source,debt_consolidation,1.0,32.3,17.0,0,32.429079014155995,6.260869565217392
5000, 36 months,0.1186,B,30000.0,VERIFIED - income source,other,0.0,0.0,5.0,0,30.167732593218293,6.0
5200, 60 months,0.1399,C,30000.0,not verified,car,1.0,45.3,19.0,0,42.98586426386707,5.769230769230769
18550, 60 months,0.1942,E,138000.0,VERIFIED - income,debt_consolidation,1.0,83.4,41.0,1,38.20803295571576,7.439353099730458
24000, 60 months,0.17190000000000003,E,39804.0,VERIFIED - income,debt_consolidation,2.0,12.7,27.0,1,63.27111673521038,1.6585
2400, 36 months,0.07490000000000001,A,84000.0,not verified,debt_consolidation,2.0,44.1,50.0,0,32.15003348961822,35.0
7750, 60 months,0.204,G,30000.0,not verified,debt_consolidation,8.0,91.4,26.0,0,37.428764609291996,3.870967741935484
1700, 36 months,0.1472,C,45000.0,not verified,moving,1.0,34.7,12.0,0,28.960817717206133,26.470588235294116
13000, 36 months,0.12869999999999998,C,78000.0,VERIFIED - income,debt_consolidation,2.0,59.4,22.0,0,29.73195499039429,6.0
5575, 36 months,0.0654,A,97781.0,VERIFIED - income,moving,1.0,69.8,36.0,0,32.60805989354858,17.539192825112107
25000, 36 months,0.19469999999999998,F,105000.0,not verified,credit_card,5.0,76.4,39.0,0,27.102621365538475,4.2
16000, 60 months,0.16399999999999998,E,50000.0,VERIFIED - income,debt_consolidation,0.0,55.2,10.0,1,40.76433121019108,3.125
35000, 60 months,0.19030000000000002,E,140000.0,VERIFIED - income,small_business,2.0,75.4,39.0,0,61.15032497029841,4.0
14000, 36 months,0.13570000000000002,C,79000.0,not verified,debt_consolidation,1.0,54.8,38.0,0,29.438977205820507,5.642857142857143
7500, 60 months,0.1099,B,70800.0,VERIFIED - income source,home_improvement,0.0,84.7,35.0,0,46.000981354268895,9.44
10000, 36 months,0.07490000000000001,A,78204.0,not verified,other,0.0,44.6,15.0,0,32.15227316571282,7.8204
4375, 36 months,0.1501,F,65000.0,not verified,educational,6.0,73.8,25.0,0,28.841716658975542,14.857142857142858
10000, 36 months,0.0932,A,114000.0,not verified,home_improvement,0.0,1.6,12.0,0,31.301843678592668,11.4
10000, 36 months,0.07139999999999999,A,38400.0,not verified,home_improvement,0.0,11.1,18.0,0,32.32062055591467,3.84
9500, 36 months,0.08070000000000001,A,63000.0,not verified,other,1.0,9.2,28.0,0,31.880264438403973,6.631578947368421
14600, 60 months,0.21359999999999998,F,61200.0,not verified,debt_consolidation,0.0,94.3,19.0,0,36.688026133936425,4.191780821917808
33950, 60 months,0.0999,B,50000.0,VERIFIED - income,debt_consolidation,0.0,42.4,21.0,0,73.1444576106862,1.4727540500736378
12700, 60 months,0.10369999999999999,B,38000.0,not verified,debt_consolidation,0.0,84.2,22.0,1,46.66372721928277,2.9921259842519685
12000, 36 months,0.07490000000000001,A,201000.0,VERIFIED - income,debt_consolidation,0.0,28.0,7.0,0,32.15261775896254,16.75
12000, 60 months,0.19030000000000002,E,38500.0,not verified,debt_consolidation,1.0,85.0,33.0,0,38.52451122026389,3.2083333333333335
12000, 36 months,0.13570000000000002,C,42000.0,not verified,debt_consolidation,2.0,60.0,34.0,0,29.438461349753453,3.5
15000, 36 months,0.1148,B,84996.0,VERIFIED - income,debt_consolidation,1.0,40.2,33.0,0,30.331830222635634,5.6664
1000, 36 months,0.1629,D,32000.0,not verified,debt_consolidation,0.0,0.0,31.0,0,28.32058906825262,32.0
5000, 36 months,0.07400000000000001,A,15000.0,not verified,credit_card,0.0,7.7,11.0,0,32.19575016097875,3.0
12000, 36 months,0.11710000000000001,B,92500.0,VERIFIED - income source,debt_consolidation,2.0,56.2,21.0,0,30.232792502267458,7.708333333333333
8000, 36 months,0.1528,D,42000.0,VERIFIED - income source,debt_consolidation,3.0,75.4,13.0,1,28.73253600545918,5.25
25000, 60 months,0.1602,D,47000.0,VERIFIED - income,major_purchase,0.0,33.9,23.0,1,41.10354805826839,1.88
20000, 36 months,0.0654,A,106300.0,VERIFIED - income,debt_consolidation,0.0,32.5,35.0,0,32.60780957039211,5.315
10000, 36 months,0.0579,A,45000.0,VERIFIED - income source,credit_card,2.0,49.2,33.0,0,52.339579189783315,4.5
12000, 36 months,0.1565,D,48000.0,VERIFIED - income source,debt_consolidation,0.0,38.1,10.0,0,28.583678719451193,4.0
4000, 36 months,0.1112,B,19820.0,not verified,credit_card,0.0,89.3,12.0,0,30.49012882079427,4.955
13000, 36 months,0.08900000000000001,A,60000.0,VERIFIED - income source,debt_consolidation,2.0,23.5,30.0,0,31.492248062015502,4.615384615384615
14075, 36 months,0.1148,B,27996.0,VERIFIED - income,debt_consolidation,1.0,42.6,13.0,1,30.33143694509094,1.9890586145648312
1600, 36 months,0.1446,D,38000.0,VERIFIED - income source,debt_consolidation,1.0,73.4,5.0,1,29.064486830154408,23.75
16000, 36 months,0.0617,A,101000.0,VERIFIED - income source,credit_card,3.0,44.3,39.0,0,36.11738148984199,6.3125
3000, 36 months,0.13849999999999998,C,35000.0,not verified,wedding,0.0,32.0,8.0,0,29.319781078967946,11.666666666666666
16800, 36 months,0.0654,A,60000.0,VERIFIED - income,debt_consolidation,0.0,40.7,25.0,0,50.84130250574991,3.5714285714285716
4200, 60 months,0.1417,C,68000.0,VERIFIED - income source,vacation,2.0,81.8,21.0,0,42.813455657492355,16.19047619047619
12000, 36 months,0.08900000000000001,A,40246.0,VERIFIED - income,credit_card,0.0,72.2,24.0,0,31.492756665966827,3.353833333333333
12000, 36 months,0.0542,A,33600.0,VERIFIED - income,debt_consolidation,0.0,17.9,29.0,0,33.15649867374005,2.8
10000, 60 months,0.1186,B,72000.0,VERIFIED - income source,debt_consolidation,2.0,45.3,29.0,1,65.359477124183,7.2
21600, 60 months,0.1751,E,88000.0,VERIFIED - income,car,1.0,45.8,24.0,0,39.79659518019014,4.074074074074074
8000, 60 months,0.1558,D,84000.0,VERIFIED - income source,major_purchase,1.0,58.2,22.0,0,41.50023343881309,10.5
6000, 36 months,0.08,A,80004.0,not verified,home_improvement,1.0,1.2,32.0,0,31.911498776725878,13.334
20000, 36 months,0.1038,B,51000.0,VERIFIED - income source,debt_consolidation,0.0,28.6,27.0,0,30.820440115884857,2.55
8000, 36 months,0.12689999999999999,B,65000.0,VERIFIED - income,credit_card,0.0,81.7,26.0,0,29.81070204203309,8.125
8500, 36 months,0.1349,C,58000.0,VERIFIED - income source,car,2.0,68.6,22.0,0,29.47193231857425,6.823529411764706
15500, 36 months,0.16449999999999998,E,415000.0,not verified,credit_card,2.0,56.3,31.0,0,28.266102560361805,26.774193548387096
7125, 36 months,0.0999,B,75000.0,VERIFIED - income,credit_card,2.0,52.4,14.0,0,30.994431877501306,10.526315789473685
17500, 60 months,0.1496,D,43000.0,not verified,debt_consolidation,1.0,64.7,14.0,0,42.071353014712955,2.4571428571428573
4500, 36 months,0.0662,A,36000.0,VERIFIED - income source,debt_consolidation,1.0,11.3,28.0,0,32.56857494390968,8.0
6700, 60 months,0.1099,B,60000.0,VERIFIED - income,other,0.0,39.8,10.0,0,46.0006865774116,8.955223880597014
14100, 36 months,0.1149,B,51900.0,VERIFIED - income source,debt_consolidation,0.0,68.1,11.0,0,30.329103032910304,3.6808510638297873
5000, 36 months,0.0751,A,52000.0,not verified,debt_consolidation,1.0,13.1,12.0,0,32.14193880174852,10.4
9000, 36 months,0.12210000000000001,B,53664.0,not verified,major_purchase,0.0,86.3,24.0,0,30.016008537886876,5.962666666666666
14000, 36 months,0.17190000000000003,E,96500.0,VERIFIED - income,debt_consolidation,1.0,95.4,12.0,0,27.973704717565486,6.892857142857143
10000, 36 months,0.08070000000000001,A,24600.0,not verified,debt_consolidation,1.0,21.7,16.0,0,31.878606267333993,2.46
13200, 60 months,0.1557,D,95000.0,not verified,debt_consolidation,0.0,95.3,30.0,0,41.509433962264154,7.196969696969697
21000, 36 months,0.1242,B,158000.0,VERIFIED - income,debt_consolidation,1.0,82.4,37.0,0,29.926039929887562,7.523809523809524
4000, 36 months,0.07139999999999999,A,60000.0,not verified,home_improvement,1.0,2.4,32.0,0,32.32062055591467,15.0
8000, 36 months,0.0691,A,18000.0,not verified,wedding,0.0,1.4,19.0,0,32.42936478981718,2.25
2500, 36 months,0.1505,D,72000.0,VERIFIED - income source,credit_card,0.0,95.5,18.0,0,28.825089357777006,28.8
11200, 36 months,0.1689,D,26000.0,not verified,wedding,1.0,60.4,25.0,1,28.091296714321548,2.3214285714285716
5000, 60 months,0.1677,E,51600.0,VERIFIED - income source,major_purchase,1.0,34.0,10.0,0,40.43671653861706,10.32
17000, 36 months,0.0579,A,80000.0,VERIFIED - income source,credit_card,1.0,37.3,33.0,0,51.19248373885811,4.705882352941177
14400, 36 months,0.0542,A,83199.96,not verified,debt_consolidation,0.0,34.6,40.0,0,33.15604061614975,5.777775
6500, 36 months,0.09380000000000001,A,75000.0,not verified,debt_consolidation,0.0,1.6,36.0,0,31.272552321385614,11.538461538461538
11000, 36 months,0.1268,C,51996.0,VERIFIED - income,debt_consolidation,2.0,64.6,21.0,1,29.81433798617699,4.726909090909091
9600, 36 months,0.1417,C,65000.0,VERIFIED - income,credit_card,1.0,52.9,43.0,0,29.188203101246582,6.770833333333333
12000, 36 months,0.09910000000000001,B,63150.0,VERIFIED - income,debt_consolidation,0.0,67.9,15.0,0,31.031807602792863,5.2625
5000, 36 months,0.1496,D,57000.0,not verified,wedding,0.0,7.5,20.0,0,28.86169475871623,11.4
5000, 60 months,0.1839,E,18000.0,VERIFIED - income source,debt_consolidation,2.0,77.3,18.0,1,39.05029678225555,3.6
